结算时间,订单号,子订单号,结算金额,结算账户,结算单类型,有结算前退款,下单时间,商品ID,商品数量,业务类型,订单类型,订单总价,商品总价,运费,店铺劵,结算前退款金额,平台补贴,达人补贴,抖音支付补贴,抖音月付营销补贴,用户实付,收入合计,平台服务费,佣金,渠道分成,招商服务费,直播间站外推广,其他分成,其他分成说明,支出合计,备注
 , , ,收入+支出, , , , , , , , ,商品总价+运费, , , ,退给用户的货款+运费+退补贴, , , , , ,用户实付+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴,'-(用户实付+平台补贴+达人补贴)*费率,'-(用户实付-运费+平台补贴+达人补贴+抖音支付补贴+抖音月付补贴)*费率, , , ,除“佣金、渠道分成、招商服务费、直播间站外推广”等账单中已分列展示之外的分成项目, ,平台服务费+达人佣金+渠道分成+招商服务费+直播站外推广+其他分成, 
2022-10-04 19:15:18,'4981098492023469725,'4981098492023469725,113.05,聚合账户,已结算,否,2022-09-22 19:56:26,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-04 19:15:10,'4975137064538218323,'4975137064538218323,132.05,聚合账户,已结算,否,2022-09-06 18:22:54,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-04 19:13:34,'4974396071003430402,'4974396071003430402,132.05,聚合账户,已结算,否,2022-09-04 18:27:11,'3568637652754402212,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-04 21:32:38,'4981094879960811137,'4981094879960811137,132.05,聚合账户,已结算,否,2022-09-22 19:43:03,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.01,0,138.99,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-04 21:32:36,'4981086393108873152,'4981086393108873152,113.05,聚合账户,已结算,否,2022-09-22 19:10:49,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-04 21:32:33,'4981087634342977407,'4981087634342977407,132.05,聚合账户,已结算,否,2022-09-22 19:15:18,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-05 03:40:37,'4981832733867418866,'4981832733867418866,113.05,微信,已结算,否,2022-09-24 19:26:39,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 03:40:33,'4978851300713418530,'4978851300713418530,141.55,微信,已结算,否,2022-09-16 18:38:33,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 03:40:29,'4978124471987717136,'4978124471987717136,141.55,微信,已结算,否,2022-09-14 19:34:22,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 03:39:13,'4981813110157000268,'4981813110157000268,113.05,微信,已结算,否,2022-09-24 18:11:19,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 03:38:51,'4981115620398784110,'4981115620398784110,113.05,微信,已结算,否,2022-09-22 21:00:51,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 03:38:30,'4978110977201554546,'4978110977201554546,141.55,微信,已结算,否,2022-09-14 18:45:02,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 03:31:28,'4981094686688482541,'4981094686688482541,113.05,微信,已结算,否,2022-09-22 19:41:23,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 07:13:01,'4981081926333447225,'4981081926333447225,113.05,聚合账户,已结算,否,2022-09-22 18:53:18,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 07:12:26,'4981092659453966061,'4981092659453966061,113.05,聚合账户,已结算,否,2022-09-22 19:34:16,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 07:12:25,'4981072374341815934,'4981072374341815934,113.05,聚合账户,已结算,否,2022-09-22 18:18:01,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 07:12:24,'4981084138243036395,'4981084138243036395,113.05,聚合账户,已结算,否,2022-09-22 19:02:04,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.1,0,118.9,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 09:32:48,'4981087977961801688,'4981087977961801688,113.05,聚合账户,已结算,否,2022-09-22 19:15:56,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 12:06:34,'4981094828414310050,'4981094828414310050,113.05,聚合账户,已结算,否,2022-09-22 19:42:46,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.19,0,118.81,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 12:06:34,'4981792528678177902,'4981792528678177902,47.4,聚合账户,已结算,否,2022-09-24 16:50:09,'3573241853509814561,1,小店自卖,普通订单,49.9,49.9,0,0,0,0,0,0,0,49.9,49.9,-2.5,0,0,0,0,0,,-2.5,
2022-10-05 12:06:29,'4981449665737208850,'4981449665737208850,113.05,聚合账户,已结算,否,2022-09-23 18:42:11,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.02,0,118.98,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 12:06:25,'4981070390063484014,'4981070390063484014,113.05,聚合账户,已结算,否,2022-09-22 18:08:45,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 12:05:05,'4978102365794184984,'4978102365794184984,141.55,聚合账户,已结算,否,2022-09-14 18:12:23,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 15:40:07,'4981097525657411496,'4981097525657411496,113.05,聚合账户,已结算,否,2022-09-22 19:51:11,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.05,0,118.95,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 15:38:45,'4981084653652997186,'4981084653652997186,113.05,聚合账户,已结算,否,2022-09-22 19:04:01,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 15:38:28,'4981111711929791610,'4981111711929791610,113.05,聚合账户,已结算,否,2022-09-22 20:45:37,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 15:38:26,'4981073533972976866,'4981073533972976866,113.05,聚合账户,已结算,否,2022-09-22 18:22:49,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.25,0,118.75,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:07:10,'4981458474708147707,'4981458474708147707,113.05,聚合账户,已结算,否,2022-09-23 19:15:03,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.02,0,118.98,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:07:02,'4981460579237272701,'4981460579237272701,132.05,聚合账户,已结算,否,2022-09-23 19:22:18,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.06,0,138.94,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-05 19:06:55,'4981084426013181289,'4981084426013181289,113.05,聚合账户,已结算,否,2022-09-22 19:03:10,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:06:42,'4981086122524901315,'4981086122524901315,113.05,聚合账户,已结算,否,2022-09-22 19:10:01,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.15,0,118.85,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:06:37,'4981457882014758260,'4981457882014758260,113.05,聚合账户,已结算,否,2022-09-23 19:12:16,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.04,0,118.96,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:06:32,'4981114705539855447,'4981114705539855447,113.05,聚合账户,已结算,否,2022-09-22 20:56:37,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:05:56,'4978109439601552831,'4978109439601552831,141.55,聚合账户,已结算,否,2022-09-14 18:38:16,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 19:05:55,'4978852348682055512,'4978852348682055512,141.55,聚合账户,已结算,否,2022-09-16 18:43:44,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 19:05:55,'4978107940658097878,'4978107940658097878,141.55,聚合账户,已结算,否,2022-09-14 18:30:56,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 19:05:54,'4978117862029548831,'4978117862029548831,141.55,聚合账户,已结算,否,2022-09-14 19:12:14,'3569537424679927567,1,鲁班广告,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 19:05:54,'4981836844144287613,'4981836844144287613,113.05,聚合账户,已结算,否,2022-09-24 19:41:46,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.05,0,118.95,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:05:54,'4981473571512894680,'4981473571512894680,113.05,聚合账户,已结算,否,2022-09-23 20:10:06,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0.04,118.96,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:05:54,'4978477741634545472,'4978477741634545472,141.55,聚合账户,已结算,否,2022-09-15 18:29:11,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,0,0,0.5,0,148.5,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 19:05:53,'4978113605729656499,'4978113605729656499,141.55,聚合账户,已结算,否,2022-09-14 18:55:10,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,0,0,0,0.03,148.97,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 19:05:52,'4978473691493879595,'4978473691493879595,141.55,聚合账户,已结算,否,2022-09-15 18:13:48,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,0,0,0,0.07,148.93,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 19:05:41,'4978109211965226492,'4978109211965226492,141.55,聚合账户,已结算,否,2022-09-14 18:37:05,'3569537424679927567,1,鲁班广告,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 19:05:40,'4978849028673548068,'4978849028673548068,141.55,聚合账户,已结算,否,2022-09-16 18:28:47,'3569537424679927567,1,小店自卖,普通订单,149,149,0,0,0,3,0,0,0.04,145.96,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 19:05:27,'4978112815442407357,'4978112815442407357,141.55,聚合账户,已结算,否,2022-09-14 18:50:47,'3569537424679927567,1,鲁班广告,普通订单,149,149,0,0,0,0,0,0,0,149,149,-7.45,0,0,0,0,0,,-7.45,
2022-10-05 19:05:23,'4981452878361152620,'4981452878361152620,113.05,聚合账户,已结算,否,2022-09-23 18:52:47,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0.04,118.96,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:05:18,'4981088678035758827,'4981088678035758827,113.05,聚合账户,已结算,否,2022-09-22 19:18:32,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:05:10,'4981097959450500464,'4981097959450500464,113.05,聚合账户,已结算,否,2022-09-22 19:54:43,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 19:05:07,'4981084941402066246,'4981084941402066246,113.05,聚合账户,已结算,否,2022-09-22 19:04:41,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 21:42:25,'4981090778261435415,'4981090778261435415,113.05,聚合账户,已结算,否,2022-09-22 19:25:48,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 21:42:25,'4981118072782833325,'4981118072782833325,113.05,聚合账户,已结算,否,2022-09-22 21:09:07,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 21:42:14,'4981086470413102174,'4981086470413102174,132.05,聚合账户,已结算,否,2022-09-22 19:09:54,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.01,0,138.99,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-05 21:42:00,'4981113661866827156,'4981113661866827156,132.05,聚合账户,已结算,否,2022-09-22 20:52:23,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-05 21:41:54,'4981099492754138430,'4981099492754138430,113.05,聚合账户,已结算,否,2022-09-22 20:00:17,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.08,0,118.92,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-05 21:41:15,'4981451345076876759,'4981451345076876759,113.05,聚合账户,已结算,否,2022-09-23 18:47:48,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 01:57:32,'4981837522751606168,'4981837522751606168,132.05,微信,已结算,否,2022-09-24 19:44:00,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-06 01:55:21,'4981448463145467128,'4981448463145467128,113.05,微信,已结算,否,2022-09-23 18:36:38,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 01:55:05,'4981467730362899628,'4981467730362899628,47.4,微信,已结算,否,2022-09-23 19:49:38,'3573241853509814561,1,小店自卖,普通订单,49.9,49.9,0,0,0,0,0,0,0,49.9,49.9,-2.5,0,0,0,0,0,,-2.5,
2022-10-06 01:54:58,'4981095983762117948,'4981095983762117948,132.05,微信,已结算,否,2022-09-22 19:47:52,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-06 01:54:34,'4982012585614884645,'4982012585614884645,65.55,微信,已结算,否,2022-09-25 07:06:19,'3568431661827946174,1,小店自卖,普通订单,69,69,0,0,0,0,0,0,0,69,69,-3.45,0,0,0,0,0,,-3.45,
2022-10-06 01:54:05,'4981451710139123557,'4981451710139123557,113.05,微信,已结算,否,2022-09-23 18:49:54,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 01:52:35,'4979959763061884309,'4979959763061884309,132.05,微信,已结算,否,2022-09-19 18:20:18,'3569541324543778578,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-06 01:52:14,'4981444589075320620,'4981444589075320620,113.05,微信,已结算,否,2022-09-23 18:22:21,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 01:51:27,'4981084365875399751,'4981084365875399751,113.05,微信,已结算,否,2022-09-22 19:04:21,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 01:51:05,'4981094308722294051,'4981094308722294051,113.05,微信,已结算,否,2022-09-22 19:41:06,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 01:50:08,'4981456769609928287,'4981456769609928287,113.05,微信,已结算,否,2022-09-23 19:08:00,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 02:58:36,'4981821012919645666,'4981821012919645666,113.05,微信,已结算,否,2022-09-24 18:42:49,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 07:11:18,'4981088712403993803,'4981088712403993803,245.1,聚合账户,已结算,否,2022-09-22 19:19:36,'3568615580909081638,2,鲁班广告,普通订单,278,278,0,20,0,0,0,0,0,258,258,-12.9,0,0,0,0,0,,-12.9,
2022-10-06 07:11:11,'4981088978672659769,'4981088978672659769,113.05,聚合账户,已结算,否,2022-09-22 19:19:52,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 07:11:04,'4981119120759311621,'4981119120759311621,113.05,聚合账户,已结算,否,2022-09-22 21:13:12,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.06,0,118.94,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 07:10:39,'4981096975911341833,'4981096975911341833,132.05,聚合账户,已结算,否,2022-09-22 19:50:38,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-06 13:28:18,'4981815596944561903,'4981815596944561903,113.05,聚合账户,已结算,否,2022-09-24 18:22:24,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 13:27:42,'4979962078032572269,'4979962078032572269,132.05,聚合账户,已结算,否,2022-09-19 18:27:28,'3569541324543778578,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0.04,138.96,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-06 13:27:42,'4979967953606804775,'4979967953606804775,132.05,聚合账户,已结算,否,2022-09-19 18:51:17,'3569541324543778578,1,小店自卖,普通订单,139,139,0,0,0,0,0,0.06,0,138.94,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-06 13:26:36,'4981109749141390388,'4981109749141390388,113.05,聚合账户,已结算,否,2022-09-22 20:37:46,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 13:26:28,'4981111531558231439,'4981111531558231439,113.05,聚合账户,已结算,否,2022-09-22 20:45:37,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.07,0,118.93,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 13:26:27,'4982553661306971526,'4982553661306971526,113.05,聚合账户,已结算,否,2022-09-26 18:06:46,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 13:26:09,'4981117840846511348,'4981117840846511348,113.05,聚合账户,已结算,否,2022-09-22 21:09:09,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 13:24:17,'4981077841819993449,'4981077841819993449,113.05,聚合账户,已结算,否,2022-09-22 18:37:51,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0.5,118.5,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 13:24:09,'4981107485698206786,'4981107485698206786,113.05,聚合账户,已结算,否,2022-09-22 20:30:04,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 16:59:41,'4981841572910544301,'4981841572910544301,47.4,聚合账户,已结算,否,2022-09-24 19:59:25,'3573241853509814561,1,小店自卖,普通订单,49.9,49.9,0,0,0,0,0,0,0,49.9,49.9,-2.5,0,0,0,0,0,,-2.5,
2022-10-06 16:59:40,'4981463731767084131,'4981463731767084131,47.4,聚合账户,已结算,否,2022-09-23 19:34:10,'3573241853509814561,1,鲁班广告,普通订单,49.9,49.9,0,0,0,0,0,0,0,49.9,49.9,-2.5,0,0,0,0,0,,-2.5,
2022-10-06 16:59:39,'4981442922641116496,'4981442922641116496,47.4,聚合账户,已结算,否,2022-09-23 18:15:06,'3573241853509814561,1,小店自卖,普通订单,49.9,49.9,0,0,0,0,0,0.06,0,49.84,49.9,-2.5,0,0,0,0,0,,-2.5,
2022-10-06 16:59:39,'4981818796694241213,'4981818796694241213,47.4,聚合账户,已结算,否,2022-09-24 18:29:46,'3573241853509814561,1,鲁班广告,普通订单,49.9,49.9,0,0,0,0,0,0.01,0,49.89,49.9,-2.5,0,0,0,0,0,,-2.5,
2022-10-06 16:59:38,'4981455850480459206,'4981455850480459206,47.4,聚合账户,已结算,否,2022-09-23 19:04:44,'3573241853509814561,1,鲁班广告,普通订单,49.9,49.9,0,0,0,0,0,0,0,49.9,49.9,-2.5,0,0,0,0,0,,-2.5,
2022-10-06 16:59:38,'4981459299345476807,'4981459299345476807,47.4,聚合账户,已结算,否,2022-09-23 19:17:49,'3573241853509814561,1,小店自卖,普通订单,49.9,49.9,0,0,0,0,0,0.01,0,49.89,49.9,-2.5,0,0,0,0,0,,-2.5,
2022-10-06 16:58:50,'4981455618561808352,'4981455618561808352,132.05,聚合账户,已结算,否,2022-09-23 19:04:15,'3568616500099161181,1,鲁班广告,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-06 16:57:49,'4981459926409868952,'4981459926409868952,113.05,聚合账户,已结算,否,2022-09-23 19:19:36,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 16:56:22,'4981107670376112073,'4981107670376112073,113.05,聚合账户,已结算,否,2022-09-22 20:30:25,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 19:44:12,'4981452985745654959,'4981452985745654959,113.05,聚合账户,已结算,否,2022-09-23 18:54:16,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 19:43:13,'4981111376928414807,'4981111376928414807,113.05,聚合账户,已结算,否,2022-09-22 20:45:37,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 19:43:02,'4981821743045809463,'4981821743045809463,113.05,聚合账户,已结算,否,2022-09-24 18:45:30,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.01,0,118.99,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 19:42:58,'4981458388806243476,'4981458388806243476,113.05,聚合账户,已结算,否,2022-09-23 19:12:11,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 19:42:51,'4981467511318838276,'4981467511318838276,113.05,聚合账户,已结算,否,2022-09-23 19:48:20,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.19,0,118.81,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 19:42:46,'4981090391721852735,'4981090391721852735,113.05,聚合账户,已结算,否,2022-09-22 19:25:49,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 19:42:35,'4981105763400484658,'4981105763400484658,113.05,聚合账户,已结算,否,2022-09-22 20:22:37,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 19:42:23,'4981449691500606843,'4981449691500606843,132.05,聚合账户,已结算,否,2022-09-23 18:42:22,'3568615580909081638,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-06 19:42:17,'4981097225016690325,'4981097225016690325,113.05,聚合账户,已结算,否,2022-09-22 19:51:44,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,3,0,0.5,0,115.5,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 22:22:04,'4982561542580766255,'4982561542580897327,47.4,聚合账户,已结算,否,2022-09-26 18:36:38,'3573241853509814561,1,小店自卖,普通订单,49.9,49.9,0,0,0,0,0,0,0,49.9,49.9,-2.5,0,0,0,0,0,,-2.5,
2022-10-06 22:22:04,'4982561542580766255,'4982561542580766255,113.05,聚合账户,已结算,否,2022-09-26 18:36:38,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-06 22:21:35,'4981095025982660501,'4981095025982660501,113.05,聚合账户,已结算,否,2022-09-22 19:43:03,'3568615580909081638,1,小店自卖,普通订单,139,139,0,20,0,0,0,0.08,0,118.92,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-07 02:38:30,'4981814974182624980,'4981814974182624980,132.05,微信,已结算,否,2022-09-24 18:19:33,'3568614350375808534,1,小店自卖,普通订单,139,139,0,0,0,0,0,0,0,139,139,-6.95,0,0,0,0,0,,-6.95,
2022-10-07 02:37:06,'4981109959592033846,'4981109959592033846,113.05,微信,已结算,否,2022-09-22 20:39:30,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-07 03:35:58,'4981835572837463454,'4981835572837463454,113.05,微信,已结算,否,2022-09-24 19:35:46,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-07 03:35:17,'4981106429130446507,'4981106429130446507,113.05,微信,已结算,否,2022-09-22 20:25:53,'3568615580909081638,1,鲁班广告,普通订单,139,139,0,20,0,0,0,0,0,119,119,-5.95,0,0,0,0,0,,-5.95,
2022-10-07 07:14:43,'4982577519844806213,'4982577519844806213,47.4,聚合账户,已结算,否,2022-09-26 19:36:32,'3573241853509814561,1,小店自卖,普通订单,49.9,49.9,0,0,0,0,0,0,0,49.9,49.9,-2.5,0,0,0,0,0,,-2.5,
