订单号,子订单号,下单时间,订单收入(元),订单支出(元),订单净收益(元),结算状态,结算时间,业务类型,结算账户,订单类型,商品id,商品数量,订单总价(元),运费实付(元),商品总价(元),店铺券(元),订单实付(元),订单实付应结(元),平台补贴_运费(元),平台补贴(元),达人补贴(元),抖音支付补贴(元),抖音月付营销补贴(元),实际平台补贴_运费(元),实际平台补贴(元),实际达人补贴(元),实际抖音支付补贴(元),实际抖音月付营销补贴(元),实际补贴金额(元),订单退款(元),结算前退款(元),平台服务费(元),佣金(元),渠道分成(元),招商服务费(元),直播间站外推广(元),其他分成,退款扣佣金(元),备注
'4979974584983487796,'4979974584983487796,2022/9/19 19:13,139,6.95,132.05,已结算,2022/10/4 15:03,鲁班广告,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4979974043819501097,'4979974043819501097,2022/9/19 19:11,139,6.95,132.05,已结算,2022/10/4 15:03,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4979972712376938066,'4979972712376938066,2022/9/19 19:08,139,6.95,132.05,已结算,2022/10/4 15:03,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,138.98,138.98,0,0,0,0.02,0,0,0,0,0.02,0,0.02,0,0,-6.95,0,0,0,0,0,0,
'4979970826883442291,'4979970826883442291,2022/9/19 19:02,139,6.95,132.05,已结算,2022/10/4 15:03,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,138.95,138.95,0,0,0,0.05,0,0,0,0,0.05,0,0.05,0,0,-6.95,0,0,0,0,0,0,
'4980340718054999811,'4980340718054999811,2022/9/20 18:58,139,6.95,132.05,已结算,2022/9/29 23:35,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,138.99,138.99,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,-6.95,0,0,0,0,0,0,
'4980340584923520946,'4980340584923520946,2022/9/20 18:57,139,6.95,132.05,已结算,2022/10/4 15:00,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,138.42,138.42,0,0,0,0,0.58,0,0,0,0,0.58,0.58,0,0,-6.95,0,0,0,0,0,0,
'4980338879811013767,'4980338879811013767,2022/9/20 18:50,139,6.95,132.05,已结算,2022/10/4 15:01,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980335276336586455,'4980335276336586455,2022/9/20 18:36,139,6.95,132.05,已结算,2022/10/4 15:00,鲁班广告,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980334232659633223,'4980334232659633223,2022/9/20 18:33,139,6.95,132.05,已结算,2022/10/1 20:41,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980333932007964542,'4980333932007964542,2022/9/20 18:31,139,6.95,132.05,已结算,2022/10/2 15:06,小店自卖,聚合账户,普通订单,'3568637652754402212,1,139,0,139,0,138.99,138.99,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,-6.95,0,0,0,0,0,0,
'4980333622782379838,'4980333622782379838,2022/9/20 18:30,139,6.95,132.05,已结算,2022/10/4 15:00,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980333429571667803,'4980333429571667803,2022/9/20 18:22,139,6.95,132.05,已结算,2022/10/4 15:00,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,138.95,138.95,0,0,0,0,0.05,0,0,0,0,0.05,0.05,0,0,-6.95,0,0,0,0,0,0,
'4980333438115012406,'4980333438115012406,2022/9/20 18:22,139,6.95,132.05,已结算,2022/10/4 15:01,鲁班广告,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980330594816580878,'4980330594816580878,2022/9/20 18:17,139,6.95,132.05,已结算,2022/9/29 12:18,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980328705034790436,'4980328705034790436,2022/9/20 18:10,139,6.95,132.05,已结算,2022/10/1 15:48,鲁班广告,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980328619139898622,'4980328619139898622,2022/9/20 18:10,139,6.95,132.05,已结算,2022/10/1 18:15,鲁班广告,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,138.98,138.98,0,0,0,0,0.02,0,0,0,0,0.02,0.02,0,0,-6.95,0,0,0,0,0,0,
'4980327472391569168,'4980327472391569168,2022/9/20 18:06,139,6.95,132.05,已结算,2022/10/3 18:32,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,138.96,138.96,0,0,0,0,0.04,0,0,0,0,0.04,0.04,0,0,-6.95,0,0,0,0,0,0,
'4980347594311445598,'4980347594311445598,2022/9/20 19:23,69,3.45,65.55,已结算,2022/10/4 12:51,精选联盟,聚合账户,普通订单,'3562899007086947321,1,69,0,69,0,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.45,0,0,0,0,0,0,
'4980347340905098598,'4980347340905098598,2022/9/20 19:21,139,6.95,132.05,已结算,2022/10/4 15:00,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,138.99,138.99,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,-6.95,0,0,0,0,0,0,
'4980346645127628287,'4980346645127628287,2022/9/20 19:20,139,6.95,132.05,已结算,2022/10/4 15:00,鲁班广告,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980342281427549197,'4980342281427549197,2022/9/20 19:03,139,6.95,132.05,已结算,2022/10/3 9:43,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980341731673620164,'4980341731673620164,2022/9/20 19:01,139,6.95,132.05,已结算,2022/10/3 12:09,鲁班广告,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,38.78,38.78,0,100.22,0,0,0,0,100.22,0,0,0,100.22,0,0,-6.95,0,0,0,0,0,0,
'4980712254213561659,'4980712254213561659,2022/9/21 18:59,139,6.95,132.05,已结算,2022/10/4 15:01,鲁班广告,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980711154713019669,'4980711154713019669,2022/9/21 18:53,139,6.95,132.05,已结算,2022/10/4 15:00,鲁班广告,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980711021553448202,'4980711021553448202,2022/9/21 18:53,139,6.95,132.05,已结算,2022/10/4 0:37,小店自卖,微信,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980710768141814853,'4980710768141814853,2022/9/21 18:51,139,6.95,132.05,已结算,2022/10/4 15:00,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980710501861749801,'4980710501861749801,2022/9/21 18:50,139,6.95,132.05,已结算,2022/10/4 15:00,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980710360119174524,'4980710360119174524,2022/9/21 18:49,139,6.95,132.05,已结算,2022/10/4 15:01,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980709818966688922,'4980709818966688922,2022/9/21 18:48,139,6.95,132.05,已结算,2022/10/4 15:03,小店自卖,聚合账户,普通订单,'3566019747638342501,1,139,0,139,0,138.78,138.78,0,0.22,0,0,0,0,0.22,0,0,0,0.22,0,0,-6.95,0,0,0,0,0,0,
'4980706125286333615,'4980706125286333615,2022/9/21 18:33,139,6.95,132.05,已结算,2022/10/4 15:00,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980702796700933844,'4980702796700933844,2022/9/21 18:21,139,6.95,132.05,已结算,2022/10/4 2:32,小店自卖,微信,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980702972777338122,'4980702972777338122,2022/9/21 18:21,139,6.95,132.05,已结算,2022/10/2 19:44,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980700842481294495,'4980700842481294495,2022/9/21 18:13,139,6.95,132.05,已结算,2022/10/4 15:01,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980699815975681330,'4980699815975681330,2022/9/21 18:11,139,6.95,132.05,已结算,2022/10/4 15:00,鲁班广告,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,138.52,138.52,0,0.48,0,0,0,0,0.48,0,0,0,0.48,0,0,-6.95,0,0,0,0,0,0,
'4980713615706594595,'4980713615706594595,2022/9/21 19:02,139,6.95,132.05,已结算,2022/10/3 15:19,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,0,138.5,138.5,0,0,0,0,0.5,0,0,0,0,0.5,0.5,0,0,-6.95,0,0,0,0,0,0,
'4980712563447160099,'4980712563447160099,2022/9/21 19:00,139,6.95,132.05,已结算,2022/10/4 15:01,小店自卖,聚合账户,普通订单,'3569541324543778578,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4980751115075178446,'4980751115075178446,2022/9/21 21:23,278,13.9,264.1,已结算,2022/10/2 15:05,小店自卖,聚合账户,普通订单,'3569536155676452535,2,278,0,278,0,278,278,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.9,0,0,0,0,0,0,
'4981081531200579096,'4981081531200579096,2022/9/22 18:53,119,5.95,113.05,已结算,2022/10/4 12:51,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981081926333447225,'4981081926333447225,2022/9/22 18:53,119,5.95,113.05,已结算,2022/10/5 7:13,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981081282096635520,'4981081282096635520,2022/9/22 18:51,119,5.95,113.05,已结算,2022/10/3 21:01,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981077992147068669,'4981077992147068669,2022/9/22 18:37,119,5.95,113.05,已结算,2022/10/4 19:15,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981073533972976866,'4981073533972976866,2022/9/22 18:22,119,5.95,113.05,已结算,2022/10/5 15:38,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.75,118.75,0,0,0,0.25,0,0,0,0,0.25,0,0.25,0,0,-5.95,0,0,0,0,0,0,
'4981072374341815934,'4981072374341815934,2022/9/22 18:18,119,5.95,113.05,已结算,2022/10/5 7:12,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981070390063484014,'4981070390063484014,2022/9/22 18:08,119,5.95,113.05,已结算,2022/10/5 12:06,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981098492023469725,'4981098492023469725,2022/9/22 19:56,119,5.95,113.05,已结算,2022/10/4 19:15,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981097959450500464,'4981097959450500464,2022/9/22 19:54,119,5.95,113.05,已结算,2022/10/5 19:05,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981097525657411496,'4981097525657411496,2022/9/22 19:51,119,5.95,113.05,已结算,2022/10/5 15:40,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.95,118.95,0,0,0,0.05,0,0,0,0,0.05,0,0.05,0,0,-5.95,0,0,0,0,0,0,
'4981094879960811137,'4981094879960811137,2022/9/22 19:43,139,6.95,132.05,已结算,2022/10/4 21:32,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,0,138.99,138.99,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,-6.95,0,0,0,0,0,0,
'4981094828414310050,'4981094828414310050,2022/9/22 19:42,119,5.95,113.05,已结算,2022/10/5 12:06,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.81,118.81,0,0,0,0.19,0,0,0,0,0.19,0,0.19,0,0,-5.95,0,0,0,0,0,0,
'4981094686688482541,'4981094686688482541,2022/9/22 19:41,119,5.95,113.05,已结算,2022/10/5 3:31,小店自卖,微信,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981094394625936797,'4981094394625936797,2022/9/22 19:40,119,5.95,113.05,已结算,2022/10/4 2:33,鲁班广告,微信,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981092659453966061,'4981092659453966061,2022/9/22 19:34,119,5.95,113.05,已结算,2022/10/5 7:12,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.99,118.99,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,-5.95,0,0,0,0,0,0,
'4981090778261435415,'4981090778261435415,2022/9/22 19:25,119,5.95,113.05,已结算,2022/10/5 21:42,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981088931436447087,'4981088931436447087,2022/9/22 19:19,119,5.95,113.05,已结算,2022/10/3 18:34,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.93,118.93,0,0,0,0.07,0,0,0,0,0.07,0,0.07,0,0,-5.95,0,0,0,0,0,0,
'4981088678035758827,'4981088678035758827,2022/9/22 19:18,119,5.95,113.05,已结算,2022/10/5 19:05,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981087977961801688,'4981087977961801688,2022/9/22 19:15,119,5.95,113.05,已结算,2022/10/5 9:32,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981087634342977407,'4981087634342977407,2022/9/22 19:15,139,6.95,132.05,已结算,2022/10/4 21:32,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4981086393108873152,'4981086393108873152,2022/9/22 19:10,119,5.95,113.05,已结算,2022/10/4 21:32,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981086629325313976,'4981086629325313976,2022/9/22 19:10,119,5.95,113.05,已结算,2022/10/4 12:50,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981086122524901315,'4981086122524901315,2022/9/22 19:10,119,5.95,113.05,已结算,2022/10/5 19:06,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.85,118.85,0,0,0,0.15,0,0,0,0,0.15,0,0.15,0,0,-5.95,0,0,0,0,0,0,
'4981086470413102174,'4981086470413102174,2022/9/22 19:09,139,6.95,132.05,已结算,2022/10/5 21:42,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,0,138.99,138.99,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,-6.95,0,0,0,0,0,0,
'4981084941402066246,'4981084941402066246,2022/9/22 19:04,119,5.95,113.05,已结算,2022/10/5 19:05,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981084653652997186,'4981084653652997186,2022/9/22 19:04,119,5.95,113.05,已结算,2022/10/5 15:38,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981084426013181289,'4981084426013181289,2022/9/22 19:03,119,5.95,113.05,已结算,2022/10/5 19:06,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981084138243036395,'4981084138243036395,2022/9/22 19:02,119,5.95,113.05,已结算,2022/10/5 7:12,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.9,118.9,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0,-5.95,0,0,0,0,0,0,
'4981114705539855447,'4981114705539855447,2022/9/22 20:56,119,5.95,113.05,已结算,2022/10/5 19:06,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.99,118.99,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,-5.95,0,0,0,0,0,0,
'4981113661866827156,'4981113661866827156,2022/9/22 20:52,139,6.95,132.05,已结算,2022/10/5 21:42,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,0,139,139,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.95,0,0,0,0,0,0,
'4981111711929791610,'4981111711929791610,2022/9/22 20:45,119,5.95,113.05,已结算,2022/10/5 15:38,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981099492754138430,'4981099492754138430,2022/9/22 20:00,119,5.95,113.05,已结算,2022/10/5 21:41,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.92,118.92,0,0,0,0.08,0,0,0,0,0.08,0,0.08,0,0,-5.95,0,0,0,0,0,0,
'4981118072782833325,'4981118072782833325,2022/9/22 21:09,119,5.95,113.05,已结算,2022/10/5 21:42,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981115620398784110,'4981115620398784110,2022/9/22 21:00,119,5.95,113.05,已结算,2022/10/5 3:38,鲁班广告,微信,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981452878361152620,'4981452878361152620,2022/9/23 18:52,119,5.95,113.05,已结算,2022/10/5 19:05,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.96,118.96,0,0,0,0,0.04,0,0,0,0,0.04,0.04,0,0,-5.95,0,0,0,0,0,0,
'4981451345076876759,'4981451345076876759,2022/9/23 18:47,119,5.95,113.05,已结算,2022/10/5 21:41,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981451190440404010,'4981451190440404010,2022/9/23 18:47,49.9,2.5,47.4,已结算,2022/10/2 1:37,小店自卖,微信,普通订单,'3573241853509814561,1,49.9,0,49.9,0,49.9,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,
'4981449665737208850,'4981449665737208850,2022/9/23 18:42,119,5.95,113.05,已结算,2022/10/5 12:06,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.98,118.98,0,0,0,0.02,0,0,0,0,0.02,0,0.02,0,0,-5.95,0,0,0,0,0,0,
'4981446435911057271,'4981446435911057271,2022/9/23 18:28,49.9,2.5,47.4,已结算,2022/10/2 17:51,小店自卖,聚合账户,普通订单,'3573241853509814561,1,49.9,0,49.9,0,49.89,49.89,0,0,0,0.01,0,0,0,0,0.01,0,0.01,0,0,-2.5,0,0,0,0,0,0,
'4981460579237272701,'4981460579237272701,2022/9/23 19:22,139,6.95,132.05,已结算,2022/10/5 19:07,小店自卖,聚合账户,普通订单,'3568615580909081638,1,139,0,139,0,138.94,138.94,0,0,0,0.06,0,0,0,0,0.06,0,0.06,0,0,-6.95,0,0,0,0,0,0,
'4981460003716334887,'4981460003716334887,2022/9/23 19:18,49.9,2.5,47.4,已结算,2022/10/2 4:06,鲁班广告,微信,普通订单,'3573241853509814561,1,49.9,0,49.9,0,49.9,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,
'4981458474708147707,'4981458474708147707,2022/9/23 19:15,119,5.95,113.05,已结算,2022/10/5 19:07,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.98,118.98,0,0,0,0.02,0,0,0,0,0.02,0,0.02,0,0,-5.95,0,0,0,0,0,0,
'4981457882014758260,'4981457882014758260,2022/9/23 19:12,119,5.95,113.05,已结算,2022/10/5 19:06,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.96,118.96,0,0,0,0.04,0,0,0,0,0.04,0,0.04,0,0,-5.95,0,0,0,0,0,0,
'4981473571512894680,'4981473571512894680,2022/9/23 20:10,119,5.95,113.05,已结算,2022/10/5 19:05,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.96,118.96,0,0,0,0,0.04,0,0,0,0,0.04,0.04,0,0,-5.95,0,0,0,0,0,0,
'4981470796975361054,'4981470796975361054,2022/9/23 20:00,49.9,2.5,47.4,已结算,2022/10/1 3:16,小店自卖,微信,普通订单,'3573241853509814561,1,49.9,0,49.9,0,49.9,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,
'4981792528678177902,'4981792528678177902,2022/9/24 16:50,49.9,2.5,47.4,已结算,2022/10/5 12:06,小店自卖,聚合账户,普通订单,'3573241853509814561,1,49.9,0,49.9,0,49.9,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,
'4981821077320900055,'4981821077320900055,2022/9/24 18:42,49.9,2.5,47.4,已结算,2022/10/1 20:40,小店自卖,聚合账户,普通订单,'3573241853509814561,1,49.9,0,49.9,0,49.9,49.9,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5,0,0,0,0,0,0,
'4981813110157000268,'4981813110157000268,2022/9/24 18:11,119,5.95,113.05,已结算,2022/10/5 3:39,小店自卖,微信,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
'4981836844144287613,'4981836844144287613,2022/9/24 19:41,119,5.95,113.05,已结算,2022/10/5 19:05,鲁班广告,聚合账户,普通订单,'3568615580909081638,1,139,0,139,20,118.95,118.95,0,0,0,0.05,0,0,0,0,0.05,0,0.05,0,0,-5.95,0,0,0,0,0,0,
'4981832733867418866,'4981832733867418866,2022/9/24 19:26,119,5.95,113.05,已结算,2022/10/5 3:40,鲁班广告,微信,普通订单,'3568615580909081638,1,139,0,139,20,119,119,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.95,0,0,0,0,0,0,
